-0.03824269771575928,-0.035174351185560226,0.8434029221534729,0.00867948867380619,0.08624913543462753,-0.09975014626979828,0.9912293553352356,-0.1952146738767624,0.2209344059228897,-0.5397313237190247,-0.3647947609424591,-0.5772430896759033,-0.10739049315452576,-0.08003144711256027,-0.14287938177585602,-0.25372883677482605,0.43170425295829773,-0.37035495042800903,0.2835204303264618,-0.08279429376125336,0.19493716955184937,0.026395339518785477,-0.29949504137039185,0.09701817482709885,-0.0037945390213280916,0.25364866852760315,-0.20962220430374146,-0.04117121174931526,-0.20707346498966217,0.00016804282495286316,-0.022969583049416542,0.11649865657091141,-0.1965818703174591,-0.05561668425798416
-0.03619803860783577,-0.034068744629621506,0.8434085845947266,0.00884686317294836,0.08779708296060562,-0.0998660996556282,0.9910802841186523,-0.2007797360420227,0.22430725395679474,-0.533960223197937,-0.35721826553344727,-0.5789546966552734,-0.10444702208042145,-0.07640695571899414,-0.13863505423069,-0.24880178272724152,0.43088778853416443,-0.3762059807777405,0.2722812592983246,-0.08123208582401276,0.20344284176826477,0.025896284729242325,-0.3006780445575714,0.09567763656377792,-0.0038098073564469814,0.25493288040161133,-0.21384963393211365,-0.039120323956012726,-0.20990876853466034,-0.00114994787145406,-0.023413734510540962,0.12047243118286133,-0.19966758787631989,-0.054023727774620056
-0.03404375538229942,-0.032682642340660095,0.84332674741745,0.009014911949634552,0.08941390365362167,-0.09990780055522919,0.9909300208091736,-0.20401853322982788,0.22787413001060486,-0.5300247669219971,-0.3532118797302246,-0.583260178565979,-0.10297325253486633,-0.07367980480194092,-0.13404691219329834,-0.24618741869926453,0.4322711229324341,-0.38747265934944153,0.2607482075691223,-0.07829221338033676,0.21540768444538116,0.026408176869153976,-0.3015400469303131,0.09278532862663269,-0.0065993270836770535,0.2552265524864197,-0.217560812830925,-0.036314237862825394,-0.21633216738700867,-0.0036672730930149555,-0.026372773572802544,0.13144338130950928,-0.20563456416130066,-0.05273769423365593
-0.031436312943696976,-0.03125018626451492,0.8432427644729614,0.009216340258717537,0.09145000576972961,-0.0998477190732956,0.990748405456543,-0.2047099620103836,0.23009006679058075,-0.5254871845245361,-0.35155007243156433,-0.5814225077629089,-0.10001079738140106,-0.069059818983078,-0.13049650192260742,-0.24351322650909424,0.4381175637245178,-0.3969149887561798,0.24533754587173462,-0.0745043009519577,0.2239125818014145,0.028354646638035774,-0.3032648265361786,0.08858122676610947,-0.009306497871875763,0.25590306520462036,-0.2235698252916336,-0.03286838158965111,-0.2200186848640442,-0.007784674875438213,-0.028853969648480415,0.13736338913440704,-0.2127106785774231,-0.049461573362350464
-0.028632909059524536,-0.029581425711512566,0.8430321216583252,0.009362824261188507,0.09346731752157211,-0.09923261404037476,0.9906205534934998,-0.20350328087806702,0.23216956853866577,-0.522343099117279,-0.35202208161354065,-0.5792650580406189,-0.10359514504671097,-0.07126080989837646,-0.12795336544513702,-0.24274033308029175,0.44585558772087097,-0.4063502848148346,0.24156279861927032,-0.07420184463262558,0.2320154458284378,0.028994619846343994,-0.30744668841362,0.08507470786571503,-0.012059027329087257,0.2621888220310211,-0.231819286942482,-0.029836544767022133,-0.22491267323493958,-0.010774115100502968,-0.03114035166800022,0.1458081305027008,-0.21951666474342346,-0.049150120466947556
-0.025265688076615334,-0.027762575075030327,0.842831015586853,0.009454948827624321,0.09536564350128174,-0.09820637851953506,0.9905410408973694,-0.20033346116542816,0.2323230654001236,-0.5219082832336426,-0.3519769310951233,-0.5806819200515747,-0.10249446332454681,-0.07057482749223709,-0.12743595242500305,-0.24288029968738556,0.4556179642677307,-0.41229626536369324,0.23913456499576569,-0.07676506042480469,0.23808731138706207,0.029800310730934143,-0.31481537222862244,0.08054260909557343,-0.015992553904652596,0.27675583958625793,-0.24479344487190247,-0.0250780638307333,-0.22548145055770874,-0.01441451907157898,-0.03355390951037407,0.1491323560476303,-0.22506199777126312,-0.0448194183409214
-0.021395040675997734,-0.02563919685781002,0.8426253795623779,0.00952966045588255,0.097443126142025,-0.09686516225337982,0.9904701709747314,-0.19619908928871155,0.23055611550807953,-0.5211458206176758,-0.3519614040851593,-0.5744489431381226,-0.10325612127780914,-0.06970617920160294,-0.12775205075740814,-0.24380004405975342,0.462139755487442,-0.41679760813713074,0.23627471923828125,-0.07135958969593048,0.24400413036346436,0.029226308688521385,-0.32151296734809875,0.07501566410064697,-0.021002057939767838,0.2908826768398285,-0.25848233699798584,-0.018889721482992172,-0.22468975186347961,-0.018452225252985954,-0.03475987911224365,0.14967557787895203,-0.22976525127887726,-0.04226197674870491
-0.01706288568675518,-0.02312946878373623,0.8420478105545044,0.00954868271946907,0.09927807748317719,-0.09526200592517853,0.990443229675293,-0.190522700548172,0.22708620131015778,-0.5195251703262329,-0.3518792688846588,-0.5802900791168213,-0.10440234839916229,-0.07799253612756729,-0.1298200637102127,-0.2445489466190338,0.4663715958595276,-0.41498926281929016,0.23723948001861572,-0.07264557480812073,0.24089263379573822,0.026506729423999786,-0.3335043787956238,0.06868212670087814,-0.02376856468617916,0.32022929191589355,-0.28406357765197754,-0.011140027083456516,-0.22381067276000977,-0.023581134155392647,-0.034486521035432816,0.15252260863780975,-0.23741857707500458,-0.03867143392562866
-0.011951860040426254,-0.02021751180291176,0.8412474393844604,0.00953852478414774,0.10103238373994827,-0.09350735694169998,0.9904331564903259,-0.18368181586265564,0.22256816923618317,-0.5161471366882324,-0.351855993270874,-0.5817875266075134,-0.10465933382511139,-0.0821089819073677,-0.13053414225578308,-0.2460971474647522,0.46566182374954224,-0.41467440128326416,0.23988834023475647,-0.07121071964502335,0.23748508095741272,0.022136205807328224,-0.3485281467437744,0.06173937767744064,-0.025665029883384705,0.3592202365398407,-0.3163919150829315,-0.0013604825362563133,-0.21992921829223633,-0.029176397249102592,-0.03201494738459587,0.1518166959285736,-0.24276016652584076,-0.030481288209557533
-0.005823154933750629,-0.016933202743530273,0.8403324484825134,0.009542536921799183,0.10269180685281754,-0.09203202277421951,0.9904006719589233,-0.1756257861852646,0.2169748693704605,-0.5144297480583191,-0.3527070879936218,-0.5859675407409668,-0.10337276756763458,-0.08709440380334854,-0.13202819228172302,-0.24835637211799622,0.46373581886291504,-0.4108394980430603,0.2381458729505539,-0.07229280471801758,0.23506978154182434,0.01718074642121792,-0.3559778928756714,0.05237329378724098,-0.027601581066846848,0.389497309923172,-0.3526003658771515,0.010775703936815262,-0.21319404244422913,-0.036835405975580215,-0.030633067712187767,0.14915591478347778,-0.2510288655757904,-0.022633453831076622
