step,joint,dq,ddq,dctrl,tau_isaac,tau_mujoco,sat_isaac,sat_mujoco
2,left_shoulder_roll_joint,-0.010613992810249329,-0.585442304611206,-0.20603793859481812,-6.772731304168701,0.45878422260284424,False,False
2,left_shoulder_yaw_joint,0.025303374975919724,0.855475902557373,-0.09682203829288483,-6.194923281669617,-0.45443084836006165,False,False
2,left_elbow_joint,-0.03977447748184204,-4.402820110321045,-0.4637618362903595,-9.940736055374146,2.615938186645508,False,False
2,left_wrist_roll_joint,-0.008862443268299103,-0.7797951102256775,0.035869330167770386,2.9152256846427917,0.3461596369743347,False,False
2,left_wrist_pitch_joint,0.039336200803518295,1.3744224309921265,-0.06874988973140717,-5.0,0.21771609783172607,True,False
2,left_wrist_yaw_joint,0.0006098803132772446,-0.04074591398239136,0.40341681241989136,5.0,-0.10495711863040924,True,False
2,right_shoulder_pitch_joint,0.00791272521018982,1.60738205909729,-0.21178996562957764,-8.81148386001587,1.5840058326721191,False,False
2,right_shoulder_roll_joint,0.006804168224334717,0.5149819850921631,0.19413644075393677,7.309782028198242,0.3314725160598755,False,False
2,right_shoulder_yaw_joint,-0.01600635051727295,-0.2326609343290329,-0.03460494056344032,-0.18442241847515106,0.326860249042511,False,False
2,right_elbow_joint,-0.03530323505401611,-4.460893630981445,-0.37668338418006897,-7.181558847427368,2.0127532482147217,False,False
2,right_wrist_roll_joint,0.009272053837776184,0.7897509336471558,0.18644750118255615,5.978121399879456,-0.31914615631103516,False,False
2,right_wrist_pitch_joint,0.031273145228624344,0.9705632925033569,-0.040450647473335266,-3.7725599110126495,0.0669550895690918,False,False
2,right_wrist_yaw_joint,0.00047221221029758453,0.159409299492836,0.007241647690534592,0.24649111926555634,0.13512299954891205,False,False
5,left_hip_pitch_joint,0.017004773020744324,0.9215131998062134,0.1408780813217163,1.7928784936666489,-8.751426681876183,False,False
5,left_hip_roll_joint,-0.004981346428394318,-0.5140327215194702,-0.14161904156208038,-16.468901202082634,-3.833197459578514,False,False
5,left_hip_yaw_joint,-0.022271502763032913,-0.6501519680023193,-0.16146212816238403,-11.059534668922424,1.5592231303453445,False,False
5,left_knee_joint,-0.020112991333007812,-1.0556786060333252,-0.035708919167518616,-7.093572556972504,-8.976897686719894,False,False
5,left_ankle_pitch_joint,0.05190400779247284,1.2827622890472412,0.4812629222869873,10.382770299911499,-4.22606098651886,False,False
5,left_ankle_roll_joint,0.02073126658797264,-0.21845203638076782,0.12867911159992218,3.9407564997673035,-0.8140610754489899,False,False
5,right_hip_pitch_joint,-0.014942113310098648,-0.4332848787307739,0.0008101239800453186,-9.92979770898819,-12.371591567993164,False,False
5,right_hip_roll_joint,0.017667178064584732,0.2679101228713989,0.03129235655069351,-4.982117131352425,-5.808814704418182,False,False
5,right_hip_yaw_joint,0.05625201016664505,1.1813465356826782,0.2511226236820221,19.388614535331726,2.2642466872930527,False,False
5,right_knee_joint,0.044109880924224854,1.581512451171875,0.02924080193042755,-25.80571547150612,-17.249304056167603,False,False
5,right_ankle_pitch_joint,-0.02374863624572754,-0.7938610315322876,0.8577033281326294,25.0,-8.960654735565186,True,False
5,right_ankle_roll_joint,-0.048484813421964645,0.6964840292930603,0.8713251948356628,25.0,0.9924594014883041,True,False
5,waist_yaw_joint,-0.0407082661986351,-0.6472318172454834,0.8443984985351562,88.0,0.47362711280584335,True,False
5,waist_roll_joint,-0.0038192523643374443,-0.07870692014694214,-0.4309315085411072,-19.371416568756104,-2.6804610900580883,False,False
5,waist_pitch_joint,0.017654404044151306,0.4870237708091736,-0.6146478652954102,-16.819120422005653,10.908089280128479,False,False
5,left_shoulder_pitch_joint,0.09560644626617432,0.6254174709320068,-0.8016824722290039,-25.0,-2.134587049484253,True,False
5,left_shoulder_roll_joint,-0.05703853815793991,-0.5572915077209473,-0.21417810022830963,-1.2608219981193542,4.467468976974487,False,False
5,left_shoulder_yaw_joint,0.06027877330780029,0.00024190545082092285,-0.13133108615875244,-6.38831153512001,1.27632474899292,False,False
5,left_elbow_joint,-0.203825905919075,-0.8265143632888794,-0.33235058188438416,-4.702469706535339,-0.387997031211853,False,False
5,left_wrist_roll_joint,-0.02705320343375206,0.4674191474914551,0.12361801415681839,5.759830656694248,0.2004009485244751,False,False
5,left_wrist_pitch_joint,0.07531590759754181,0.15790945291519165,-0.1404293030500412,-5.0,-0.314253032207489,True,False
5,left_wrist_yaw_joint,-0.025034818798303604,-0.25436076521873474,0.10985821485519409,5.0,-0.008717503398656845,True,False
5,right_shoulder_pitch_joint,0.02069610357284546,0.04444551467895508,-0.5621535181999207,-25.0,-2.9549272060394287,True,False
5,right_shoulder_roll_joint,0.010416418313980103,0.09636998176574707,0.17604056000709534,2.635621726512909,-3.8929742574691772,False,False
5,right_shoulder_yaw_joint,0.02590855024755001,1.2008049488067627,0.03363055735826492,-1.5583160668611526,-0.6663913428783417,False,False
5,right_elbow_joint,-0.20924369990825653,-0.8859038352966309,-0.11633031070232391,4.010216951370239,-0.5922224521636963,False,False
5,right_wrist_roll_joint,0.02827155590057373,-0.42239177227020264,0.153437077999115,5.267548784613609,-0.16146430373191833,False,False
5,right_wrist_pitch_joint,0.009547196328639984,-0.6266646981239319,-0.09860347956418991,-3.770331084728241,-0.07096874713897705,False,False
5,right_wrist_yaw_joint,0.03296457231044769,1.0754854679107666,0.03265463188290596,-0.258585961535573,0.8292971551418304,False,False
10,left_hip_pitch_joint,-0.025463297963142395,-1.0147457122802734,-0.08847587555646896,-6.351542681455612,-2.0797763764858246,False,False
10,left_hip_roll_joint,0.02484831213951111,-0.04628795385360718,-0.6488029956817627,-31.21745777130127,36.0550971031189,False,False
10,left_hip_yaw_joint,0.02007118985056877,0.02401408553123474,0.09707741439342499,-7.128459095954895,-14.781053751707077,False,False
10,left_knee_joint,0.03679370880126953,0.15505580604076385,0.17676272988319397,4.614146292209625,-15.760983645915985,False,False
10,left_ankle_pitch_joint,-0.014528661966323853,1.1384038925170898,0.5912353992462158,9.101328432559967,-12.852426290512085,False,False
10,left_ankle_roll_joint,-0.028738074004650116,0.1538073718547821,0.14190556108951569,8.24977707862854,1.731646716594696,False,False
10,right_hip_pitch_joint,-0.13892273604869843,-1.0888535976409912,0.03517109155654907,7.824881315231323,-11.76220852136612,False,False
10,right_hip_roll_joint,-0.03896728903055191,-0.6646060943603516,-0.10581128299236298,-12.895866513252258,-7.540680021047592,False,False
10,right_hip_yaw_joint,-0.035968437790870667,-0.13095688819885254,0.341286301612854,40.86740434169769,2.8800173699855804,False,False
10,right_knee_joint,0.21995443105697632,-0.20722699165344238,-0.21930910646915436,-72.11408114433289,-7.053456246852875,False,False
10,right_ankle_pitch_joint,-0.007750183343887329,-0.9580802917480469,0.9227238893508911,25.0,-0.566108226776123,True,False
10,right_ankle_roll_joint,0.01323968917131424,0.544940173625946,1.187739372253418,25.0,0.1669798046350479,True,False
10,waist_yaw_joint,0.0052177440375089645,0.9440370202064514,1.1378759145736694,88.0,-0.5350344628095627,True,False
10,waist_roll_joint,0.02417105995118618,0.509678840637207,-0.6052273511886597,-25.0,1.753607764840126,True,False
10,waist_pitch_joint,-0.01674254797399044,-0.16124828159809113,-0.6782615780830383,-15.633747726678848,10.020771697163582,False,False
10,left_shoulder_pitch_joint,0.13338160514831543,-0.8237760066986084,-1.174072265625,-25.0,1.8818113803863525,True,False
10,left_shoulder_roll_joint,-0.09882616251707077,0.4856984317302704,-0.038888394832611084,1.8103784620761871,-0.10143392533063889,False,False
10,left_shoulder_yaw_joint,0.10467250645160675,-0.8187134265899658,-0.11455473303794861,-8.028608173131943,-0.0782320499420166,False,False
10,left_elbow_joint,-0.2404695302248001,0.7146012187004089,-0.3263791799545288,-4.836197957396507,-0.6852107346057892,False,False
10,left_wrist_roll_joint,-0.03158259764313698,0.04637895151972771,0.20805814862251282,9.56849392130971,0.029243171215057373,False,False
10,left_wrist_pitch_joint,-0.08334463834762573,-1.6082937717437744,-0.20459288358688354,-3.544752597808838,-0.3031165897846222,False,False
10,left_wrist_yaw_joint,-0.024177173152565956,-0.03263065591454506,0.05667136237025261,3.2537884078919888,-0.01278366893529892,False,False
10,right_shoulder_pitch_joint,0.1630532145500183,0.6049668788909912,-1.0239843130111694,-25.0,4.75000262260437,True,False
10,right_shoulder_roll_joint,0.057236939668655396,-0.5062445402145386,0.08141100406646729,-0.09053487330675125,-1.5637420415878296,False,False
10,right_shoulder_yaw_joint,0.053414441645145416,0.4878803491592407,0.08349649608135223,0.0013933554291725159,-0.7140084505081177,False,False
10,right_elbow_joint,-0.22122280299663544,0.8564728498458862,-0.18036168813705444,1.263205572962761,0.4852338433265686,False,False
10,right_wrist_roll_joint,0.030757807195186615,0.09723202884197235,0.098410964012146,2.5825923532247543,-0.026302039623260498,False,False
10,right_wrist_pitch_joint,-0.04142225906252861,-0.6324688196182251,-0.11279099434614182,-2.279506094753742,-0.05722564458847046,False,False
10,right_wrist_yaw_joint,0.03319873660802841,-0.11680357158184052,0.03229374438524246,0.009633217006921768,-0.07097062468528748,False,False
25,left_hip_pitch_joint,-0.09346099197864532,-1.1952383518218994,-0.033967047929763794,-15.317543268203735,-23.657413005828857,False,False
25,left_hip_roll_joint,-0.04816902428865433,0.11522948741912842,-0.19821849465370178,-24.08178687095642,-8.846381604671478,False,False
25,left_hip_yaw_joint,0.037371180951595306,-0.6516210436820984,-0.07459564507007599,-9.001106172800064,0.8923343420028687,False,False
25,left_knee_joint,0.17238198220729828,-0.9141703844070435,-0.12292677164077759,-48.298892557621,-7.659261018037796,False,False
25,left_ankle_pitch_joint,-0.07714948058128357,-1.0270720720291138,-0.0982767641544342,3.819547712802887,2.6104949712753296,False,False
25,left_ankle_roll_joint,0.022180290892720222,-1.321227788925171,-0.22787980735301971,-7.714453101158142,-0.35450470447540283,False,False
25,right_hip_pitch_joint,-0.019193559885025024,1.0937550067901611,0.12366288155317307,35.47212076187134,23.37398886680603,False,False
25,right_hip_roll_joint,-0.06912699341773987,-0.06163331866264343,0.35330021381378174,18.94252222776413,-23.42346364632249,False,False
25,right_hip_yaw_joint,0.016534149646759033,-1.098029613494873,0.1379951536655426,35.97969150543213,21.63753342628479,False,False
25,right_knee_joint,0.07354217767715454,-2.4834859371185303,-0.03503277897834778,-33.55131059885025,-27.199011206626892,False,False
25,right_ankle_pitch_joint,-0.030093103647232056,1.9856384992599487,0.6935310363769531,24.215010412037373,-0.7586770057678223,False,False
25,right_ankle_roll_joint,-0.006939057260751724,0.21025115251541138,1.269879698753357,25.0,-2.989656388759613,True,False
25,waist_yaw_joint,0.03726910427212715,0.46248337626457214,0.9359602332115173,88.0,5.176083594560623,True,False
25,waist_roll_joint,-0.009117349982261658,0.647713303565979,-0.29435527324676514,-20.98627799190581,-6.338194012641907,False,False
25,waist_pitch_joint,-0.016147855669260025,-0.3752429485321045,-0.684788703918457,-20.369155406951904,4.500262960791588,False,False
25,left_shoulder_pitch_joint,-0.012223780155181885,1.065685749053955,-1.0652868747711182,-25.0,7.346663400530815,True,False
25,left_shoulder_roll_joint,0.03948301076889038,-0.6929714679718018,-0.027320683002471924,-0.368289053440094,1.6108872592449188,False,False
25,left_shoulder_yaw_joint,-0.05678204074501991,0.11394459009170532,-0.10102206468582153,-0.30005861818790436,1.5834868550300598,False,False
25,left_elbow_joint,-0.13314279913902283,1.5974973440170288,-0.15133756399154663,-1.4972932934761047,0.8279940783977509,False,False
25,left_wrist_roll_joint,-0.004780668765306473,0.13952329754829407,0.05808330327272415,2.4075100533664227,0.032474584877491,False,False
25,left_wrist_pitch_joint,0.1293146014213562,-0.050115883350372314,-0.20763090252876282,-5.0,-0.1907930076122284,True,False
25,left_wrist_yaw_joint,0.0015450662467628717,-0.07182884216308594,-0.01742202416062355,-0.6816842183470726,0.005170512944459915,False,False
25,right_shoulder_pitch_joint,-0.2915099263191223,3.9104108810424805,-0.8443633317947388,-19.452845096588135,6.571702003479004,False,False
25,right_shoulder_roll_joint,-0.006357516162097454,1.0707367658615112,0.050159990787506104,-0.00847405195236206,-1.1984376404434443,False,False
25,right_shoulder_yaw_joint,-0.07308387756347656,-1.2275089025497437,0.05030205473303795,5.598402261734009,-0.5645437836647034,False,False
25,right_elbow_joint,-0.014858543872833252,-0.21071043610572815,-0.06819170713424683,-2.6684356331825256,-0.7458195388317108,False,False
25,right_wrist_roll_joint,-0.0010670197661966085,-0.18288718163967133,0.05948847904801369,2.5703194960951805,-0.034787749871611595,False,False
25,right_wrist_pitch_joint,-0.05651561915874481,0.2135433852672577,-0.10738975554704666,-2.434638351202011,-0.18612965941429138,False,False
25,right_wrist_yaw_joint,-0.006226162426173687,0.037713877856731415,-0.005931403487920761,0.0096469447016716,0.03557046502828598,False,False
50,left_hip_pitch_joint,0.018604546785354614,-0.20142793655395508,0.007673501968383789,12.985410869121552,13.675659477710724,False,False
50,left_hip_roll_joint,0.00314292311668396,-0.1888488233089447,-0.4514443278312683,-23.24805521965027,21.83297222852707,False,False
50,left_hip_yaw_joint,0.04443912208080292,0.7807072997093201,0.0912766084074974,-15.111335754394531,-18.2336705327034,False,False
50,left_knee_joint,-0.06529921293258667,-0.9972951412200928,-0.149897038936615,-26.741175174713135,-18.040681838989258,False,False
50,left_ankle_pitch_joint,0.029333949089050293,0.711609959602356,0.3242625594139099,11.692418098449707,1.3184936344623566,False,False
50,left_ankle_roll_joint,-0.0026738569140434265,0.3950832784175873,0.017083093523979187,0.4536646008491516,0.45355314016342163,False,False
50,right_hip_pitch_joint,-0.2047286033630371,-1.117441177368164,-0.049468595534563065,-3.313602924346924,-21.074487924575806,False,False
50,right_hip_roll_joint,-0.04953943192958832,-1.0486950874328613,-0.07352748513221741,-0.7841367647051811,-0.48272155970335007,False,False
50,right_hip_yaw_joint,0.024585146456956863,0.08222928643226624,0.17673495411872864,14.32844215631485,-0.7220811545848846,False,False
50,right_knee_joint,0.2178885042667389,1.8787652254104614,-0.15911224484443665,-71.31285673379898,-7.247683465480804,False,False
50,right_ankle_pitch_joint,0.05688619613647461,0.15239834785461426,1.3331239223480225,25.0,-0.10915040969848633,True,False
50,right_ankle_roll_joint,0.037390097975730896,0.10122761130332947,0.7187173962593079,25.0,-0.07695800065994263,True,False
50,waist_yaw_joint,-0.03446464240550995,0.09732610732316971,1.1743556261062622,88.0,-5.910736732184887,True,False
50,waist_roll_joint,-0.029522549360990524,0.4791347086429596,-0.42607101798057556,-16.54012680053711,1.7174853011965752,False,False
50,waist_pitch_joint,-0.03421727567911148,-0.3522616922855377,-0.7728122472763062,-20.350613705813885,7.431877553462982,False,False
50,left_shoulder_pitch_joint,-0.1519421935081482,3.2038397789001465,-0.7622064352035522,-24.947614431381226,2.6667949557304382,False,False
50,left_shoulder_roll_joint,-0.08693300932645798,0.45191121101379395,-0.26810261607170105,-6.8024516105651855,0.8962435722351074,False,False
50,left_shoulder_yaw_joint,0.10946166515350342,-0.2810087502002716,0.06882315874099731,-1.7807244956493378,-0.4361928403377533,False,False
50,left_elbow_joint,-0.05747039616107941,0.14736409485340118,-0.170804962515831,-5.34599494934082,-0.6652482002973557,False,False
50,left_wrist_roll_joint,0.004377656150609255,-0.07295086979866028,0.1609153151512146,6.31486741732806,-0.019590262323617935,False,False
50,left_wrist_pitch_joint,0.007320631295442581,-0.23726573586463928,0.04127845540642738,1.4820365086197853,-0.11354218423366547,False,False
50,left_wrist_yaw_joint,0.009914126247167587,0.303625226020813,0.08495286107063293,2.712860882282257,0.01493668369948864,False,False
50,right_shoulder_pitch_joint,0.1626482605934143,1.5869050025939941,-0.927080512046814,-25.0,6.360854625701904,True,False
50,right_shoulder_roll_joint,0.04451373219490051,1.0058612823486328,0.20434947311878204,3.930440902709961,-1.4571274667978287,False,False
50,right_shoulder_yaw_joint,0.015528887510299683,1.2255802154541016,-0.03375526890158653,-3.6082116067409515,-0.411265105009079,False,False
50,right_elbow_joint,0.02860238403081894,2.114683151245117,-0.007902625948190689,-3.1162811517715454,0.4586024731397629,False,False
50,right_wrist_roll_joint,-0.008772101253271103,0.018208883702754974,0.035373006016016006,1.768024269491434,0.020428750663995743,False,False
50,right_wrist_pitch_joint,0.0021588318049907684,-0.8609828948974609,-0.041889917105436325,-0.9283123910427094,-0.027345329523086548,False,False
50,right_wrist_yaw_joint,0.002200083341449499,-0.20837551355361938,-6.93686306476593e-05,0.06405749917030334,-0.0535399354994297,False,False
100,left_hip_pitch_joint,-0.1505543291568756,1.282951831817627,-0.23632970452308655,-41.338663816452026,-30.19522112607956,False,False
100,left_hip_roll_joint,-0.09559713304042816,1.8070199489593506,-0.7788682579994202,-51.83737015724182,20.10378086566925,False,False
100,left_hip_yaw_joint,0.0026504267007112503,0.49349576234817505,0.17147290706634521,11.268638085573912,-4.626619338989258,False,False
100,left_knee_joint,-0.06355389952659607,-2.0522003173828125,-0.1526176780462265,-17.392922520637512,-12.242154777050018,False,False
100,left_ankle_pitch_joint,0.21079692244529724,1.748704195022583,0.46382951736450195,10.518195867538452,3.8943005204200745,False,False
100,left_ankle_roll_joint,0.05437323451042175,-0.039935722947120667,-0.10890237987041473,-4.161759078502655,2.289394050836563,False,False
100,right_hip_pitch_joint,-0.256930947303772,3.6338448524475098,0.7467038035392761,88.0,20.51157784461975,True,False
100,right_hip_roll_joint,-0.05698288232088089,2.9962317943573,-0.1529378741979599,-14.846503168344498,0.7414596080780029,False,False
100,right_hip_yaw_joint,-0.04000716656446457,-0.24101734161376953,-0.0679636001586914,-0.8399529159069061,1.4736561328172684,False,False
100,right_knee_joint,0.21709144115447998,-10.439020156860352,-1.3305460214614868,-139.0,7.2379491329193115,True,False
100,right_ankle_pitch_joint,0.2171827256679535,3.5989153385162354,1.800976276397705,25.0,-1.0515658855438232,True,False
100,right_ankle_roll_joint,-0.005664270371198654,0.24872708320617676,-0.15668749809265137,-6.651712775230408,-0.11332949995994568,False,False
100,waist_yaw_joint,0.020365171134471893,0.8890767693519592,1.0542607307434082,88.0,5.126519501209259,True,False
100,waist_roll_joint,0.04979320988059044,1.7463033199310303,0.007551327347755432,-5.2398598194122314,5.181332230567932,False,False
100,waist_pitch_joint,0.03262694925069809,0.5443052053451538,-0.15282145142555237,-4.347113445401192,5.792348682880402,False,False
100,left_shoulder_pitch_joint,-0.3641648590564728,-3.9015278816223145,0.0233190655708313,19.382538557052612,-0.018346309661865234,False,False
