-0.004150782,0.033000403,0.850137332,0.026626189,0.029951558,-0.70822003,0.704853417,0.006525727,0.209497717,-0.103363185,-0.159492378,0.058954839,-0.022237155,0.034760435,0.065950175,-0.157917808,0.082718936,-0.198809723,-0.020996053,-0.050227569,-0.058353722,-0.011853613,-0.04896398,-0.032226787,0.020507998,0.050511902,-0.083926384,0.041572197,-0.048177156,0.087330946,0.007440318,0.05567585,-0.087854007,-0.10334693
-0.004201685,0.032560333,0.850178113,0.026867935,0.030075021,-0.708490463,0.704567152,0.008099709,0.209619044,-0.102999043,-0.161182996,0.059376945,-0.021905338,0.035343303,0.067252948,-0.15797338,0.084640884,-0.200174875,-0.020915171,-0.050090534,-0.058783623,-0.011725813,-0.048783838,-0.032521715,0.019602337,0.050360262,-0.084648469,0.041619525,-0.047611332,0.087136758,0.007437299,0.054925871,-0.088303946,-0.103489675
-0.004216056,0.032101233,0.850283865,0.027331106,0.030348106,-0.708596709,0.704430768,0.008780544,0.209982575,-0.103035004,-0.161958976,0.059813375,-0.021787203,0.035624994,0.067477429,-0.158139923,0.085039814,-0.200645743,-0.020815892,-0.050042537,-0.059079067,-0.011598583,-0.049164932,-0.032878498,0.019735194,0.050068304,-0.085149485,0.041758326,-0.048041273,0.086847033,0.007863406,0.054598215,-0.088743099,-0.103634824
-0.00422515,0.031627844,0.850429699,0.027925423,0.030732726,-0.708572088,0.704415549,0.00880359,0.210586957,-0.103387152,-0.162082751,0.060166604,-0.021805476,0.035659651,0.067077478,-0.158416922,0.084370945,-0.200563035,-0.0207118,-0.050048819,-0.059270679,-0.011866384,-0.04986955,-0.033188184,0.020598662,0.049704959,-0.08551808,0.041919141,-0.049027736,0.08658089,0.008638109,0.054412675,-0.089015199,-0.103748774
-0.004260221,0.031184304,0.850590726,0.028553391,0.031188012,-0.70844472,0.704498468,0.008380788,0.211429942,-0.103958916,-0.161782125,0.060324371,-0.021894502,0.035485254,0.066536903,-0.158803522,0.083100721,-0.200287429,-0.020624411,-0.050074429,-0.059399785,-0.012949276,-0.05066599,-0.033332572,0.02190399,0.049377028,-0.08583799,0.042031566,-0.050060212,0.08645916,0.009595854,0.053964005,-0.088875243,-0.103781275
-0.004360624,0.03064493,0.850742057,0.029106197,0.031660321,-0.708182,0.704718886,0.007741802,0.212508394,-0.104720385,-0.161364812,0.060137113,-0.021892167,0.035205382,0.0665545,-0.159298527,0.081695718,-0.200422053,-0.020608248,-0.050080379,-0.059545775,-0.015470688,-0.051322165,-0.033161772,0.023518418,0.049272887,-0.086196848,0.041984389,-0.050369175,0.086613209,0.010129218,0.052362643,-0.087735907,-0.10384472
-0.004567938,0.029909642,0.850858804,0.029487371,0.032127542,-0.707957297,0.70490764,0.007498172,0.213818301,-0.1057858,-0.161452629,0.059559507,-0.02173888,0.034955325,0.067423914,-0.159900407,0.080799566,-0.201126889,-0.020469348,-0.050048321,-0.059686719,-0.017698665,-0.051185679,-0.032560588,0.024726067,0.048821952,-0.086635964,0.041693957,-0.049842491,0.087242569,0.01143105,0.050189286,-0.085690203,-0.103803336
-0.004869966,0.029050687,0.850916077,0.029690808,0.032587972,-0.707979562,0.704855602,0.007420142,0.21535479,-0.106151077,-0.161666902,0.058707697,-0.021691298,0.034298334,0.068319486,-0.160607302,0.080682701,-0.201406976,-0.020204036,-0.049742779,-0.059309132,-0.018877498,-0.050292965,-0.031663104,0.024438355,0.048063521,-0.087279898,0.04136083,-0.049354789,0.088310052,0.015345129,0.049624628,-0.084973526,-0.102815097
-0.005261456,0.027866359,0.850896544,0.029784787,0.033060333,-0.708470436,0.704336228,0.007848277,0.217112145,-0.105245078,-0.161980335,0.057984734,-0.021817487,0.033377891,0.069185499,-0.161417028,0.081307525,-0.201054731,-0.020003053,-0.049328964,-0.058527171,-0.018138048,-0.049212533,-0.03062668,0.02227004,0.047530711,-0.088582068,0.04107482,-0.050564317,0.089809477,0.021733636,0.053789561,-0.088568723,-0.101474617
-0.005668877,0.026729055,0.8508131,0.029991433,0.033651379,-0.709541227,0.703220695,0.008673326,0.219083828,-0.103270195,-0.162411298,0.057875673,-0.022237484,0.032694417,0.069136975,-0.16232708,0.082032483,-0.199535089,-0.020160305,-0.049187903,-0.057682333,-0.015645979,-0.048799214,-0.029765654,0.018719588,0.047478438,-0.090695031,0.040956037,-0.055134765,0.091477764,0.029829439,0.0645464,-0.097724544,-0.100252227
